profile,mem_init,mem_max,cpu
privacybadger,,,15.0
privacybadger,,,14.0
privacybadger,,,8.4
privacybadger,,,25.4
privacybadger,,,29.1
privacybadger,,,12.9
privacybadger,,,24.6
privacybadger,,,12.4
privacybadger,,,13.5
privacybadger,,,13.4
privacybadger,,,24.3
privacybadger,,,15.1
privacybadger,,,17.9
privacybadger,,,9.7
privacybadger,,,20.6
privacybadger,,,30.1
privacybadger,,,18.1
privacybadger,,,12.1
privacybadger,,,18.3
privacybadger,,,13.7
privacybadger,,,14.2
privacybadger,,,25.7
privacybadger,,,16.0
privacybadger,,,20.2
privacybadger,,,14.3
privacybadger,,,24.0
privacybadger,,,14.1
privacybadger,,,13.1
privacybadger,,,17.2
privacybadger,,,17.9
privacybadger,,,24.9
privacybadger,,,13.8
privacybadger,,,14.8
privacybadger,,,26.6
privacybadger,,,8.7
privacybadger,,,23.1
privacybadger,,,25.8
privacybadger,,,28.6
privacybadger,,,15.6
privacybadger,,,31.3
privacybadger,,,10.4
privacybadger,,,19.1
privacybadger,,,11.0
privacybadger,,,24.6
privacybadger,,,23.5
privacybadger,,,14.6
privacybadger,,,12.5
privacybadger,,,16.7
privacybadger,,,29.2
privacybadger,,,13.5
privacybadger,,,16.1
privacybadger,,,11.6
privacybadger,,,15.3
privacybadger,,,19.1
privacybadger,,,12.5
privacybadger,,,11.1
privacybadger,,,21.7
privacybadger,,,23.9
privacybadger,,,14.8
privacybadger,,,20.1
privacybadger,,,14.7
privacybadger,,,14.8
privacybadger,,,17.6
privacybadger,,,13.3
privacybadger,,,36.7
privacybadger,,,22.4
privacybadger,,,36.0
privacybadger,,,10.9
privacybadger,,,18.9
privacybadger,,,21.0
privacybadger,,,23.8
privacybadger,,,10.0
privacybadger,,,16.4
privacybadger,,,6.9
privacybadger,,,13.3
privacybadger,,,12.3
privacybadger,,,11.0
privacybadger,,,4.8
privacybadger,,,25.0
privacybadger,,,22.1
privacybadger,,,14.0
privacybadger,,,23.5
privacybadger,,,16.6
privacybadger,,,12.8
privacybadger,,,19.1
privacybadger,,,17.9
privacybadger,,,19.9
privacybadger,,,18.6
privacybadger,,,18.6
privacybadger,,,31.2
privacybadger,,,9.0
privacybadger,,,9.7
privacybadger,,,26.3
privacybadger,,,28.4
privacybadger,,,20.7
privacybadger,,,15.9
privacybadger,,,29.4
privacybadger,,,12.7
privacybadger,,,27.1
privacybadger,,,22.8
privacybadger,,,30.4
privacybadger,,,23.5
privacybadger,,,27.0
privacybadger,,,22.6
privacybadger,,,4.3
privacybadger,,,15.6
privacybadger,,,12.4
privacybadger,,,11.9
privacybadger,,,16.8
privacybadger,,,12.1
privacybadger,,,18.0
privacybadger,,,6.9
privacybadger,,,36.5
privacybadger,,,22.8
privacybadger,,,24.1
privacybadger,,,18.1
privacybadger,,,15.4
privacybadger,,,26.6
privacybadger,,,16.1
privacybadger,,,11.2
privacybadger,,,16.5
privacybadger,,,16.3
privacybadger,,,10.2
privacybadger,,,16.4
privacybadger,,,25.7
privacybadger,,,10.4
privacybadger,,,23.1
privacybadger,,,13.8
privacybadger,,,13.8
privacybadger,,,18.5
privacybadger,,,11.8
privacybadger,,,12.3
privacybadger,,,17.5
privacybadger,,,13.3
privacybadger,,,19.5
privacybadger,,,16.5
privacybadger,,,15.2
privacybadger,,,21.2
privacybadger,,,41.7
privacybadger,,,14.9
privacybadger,,,13.9
privacybadger,,,15.6
privacybadger,,,9.7
privacybadger,,,14.1
privacybadger,,,12.2
privacybadger,,,16.8
privacybadger,,,25.3
privacybadger,,,15.1
privacybadger,,,14.9
privacybadger,,,11.5
privacybadger,,,16.8
privacybadger,,,27.1
privacybadger,,,30.6
privacybadger,,,28.1
privacybadger,,,15.9
privacybadger,,,24.2
privacybadger,,,15.6
privacybadger,,,12.2
privacybadger,,,14.9
privacybadger,,,19.9
privacybadger,,,13.2
privacybadger,,,9.6
privacybadger,,,17.1
privacybadger,,,17.4
privacybadger,,,17.4
privacybadger,,,12.7
privacybadger,,,10.4
privacybadger,,,24.2
privacybadger,,,23.4
privacybadger,,,8.0
privacybadger,,,24.7
privacybadger,,,23.4
privacybadger,,,15.6
privacybadger,,,17.6
privacybadger,,,15.2
privacybadger,,,13.1
privacybadger,,,17.0
privacybadger,,,27.0
privacybadger,,,19.8
privacybadger,,,16.6
privacybadger,,,12.4
privacybadger,,,22.9
privacybadger,,,15.9
privacybadger,,,16.7
privacybadger,,,19.6
privacybadger,,,41.3
privacybadger,,,18.9
privacybadger,,,24.9
privacybadger,,,30.9
privacybadger,,,15.0
privacybadger,,,27.4
privacybadger,,,12.4
privacybadger,,,21.4
privacybadger,,,21.5
privacybadger,,,17.8
privacybadger,,,20.7
privacybadger,,,20.8
privacybadger,,,11.1
privacybadger,,,30.3
privacybadger,,,13.0
privacybadger,,,20.2
privacybadger,,,23.2
privacybadger,,,22.4
privacybadger,,,21.5
privacybadger,,,24.0
privacybadger,,,17.0
privacybadger,,,7.1
privacybadger,,,10.7
privacybadger,,,27.7
privacybadger,,,17.3
privacybadger,,,16.4
privacybadger,,,15.2
privacybadger,,,15.7
privacybadger,,,12.4
privacybadger,,,16.4
privacybadger,,,10.3
privacybadger,,,15.7
privacybadger,,,13.1
privacybadger,,,21.7
privacybadger,,,17.7
privacybadger,,,16.2
privacybadger,,,18.4
privacybadger,,,18.1
privacybadger,,,31.5
privacybadger,,,14.1
privacybadger,,,20.4
privacybadger,,,23.3
privacybadger,,,4.7
privacybadger,,,10.7
privacybadger,,,21.4
privacybadger,,,9.9
privacybadger,,,15.5
privacybadger,,,21.6
privacybadger,,,25.4
privacybadger,,,28.6
privacybadger,,,11.6
privacybadger,,,29.2
privacybadger,,,9.0
privacybadger,,,24.5
privacybadger,,,12.7
privacybadger,,,15.1
privacybadger,,,19.2
privacybadger,,,27.9
privacybadger,,,10.2
privacybadger,,,28.4
privacybadger,,,20.3
privacybadger,,,10.1
privacybadger,,,16.1
privacybadger,,,20.7
privacybadger,,,17.7
privacybadger,,,5.7
privacybadger,,,18.7
privacybadger,,,23.3
privacybadger,,,21.1
privacybadger,,,20.6
privacybadger,,,18.5
privacybadger,,,20.0
privacybadger,,,23.5
privacybadger,,,16.9
privacybadger,,,30.0
privacybadger,,,16.7
privacybadger,,,26.3
privacybadger,,,21.2
privacybadger,,,14.8
privacybadger,,,13.7
privacybadger,,,15.2
privacybadger,,,10.0
privacybadger,,,12.4
privacybadger,,,5.7
privacybadger,,,27.0
privacybadger,,,28.5
privacybadger,,,34.7
privacybadger,,,22.3
privacybadger,,,22.0
privacybadger,,,15.6
privacybadger,,,20.2
privacybadger,,,10.9
privacybadger,,,23.9
privacybadger,,,21.9
privacybadger,,,13.3
privacybadger,,,18.5
privacybadger,,,21.4
privacybadger,,,20.0
privacybadger,,,22.5
privacybadger,,,21.2
privacybadger,,,28.9
privacybadger,,,10.7
privacybadger,,,20.4
privacybadger,,,21.6
privacybadger,,,13.9
privacybadger,,,20.7
privacybadger,,,17.0
privacybadger,,,24.9
privacybadger,,,16.2
privacybadger,,,15.1
privacybadger,,,15.7
privacybadger,,,8.8
privacybadger,,,18.9
privacybadger,,,16.9
privacybadger,,,14.0
privacybadger,,,17.5
privacybadger,,,11.9
privacybadger,,,7.4
privacybadger,,,12.8
privacybadger,,,9.9
privacybadger,,,14.1
privacybadger,,,24.6
privacybadger,,,18.5
privacybadger,,,26.8
privacybadger,,,8.4
privacybadger,,,19.0
privacybadger,,,17.2
privacybadger,,,20.5
privacybadger,,,28.1
privacybadger,,,18.2
privacybadger,,,18.3
privacybadger,,,37.4
privacybadger,,,29.7
privacybadger,,,17.6
privacybadger,,,12.6
privacybadger,,,12.6
privacybadger,,,14.8
privacybadger,,,12.1
privacybadger,,,26.9
privacybadger,,,10.6
privacybadger,,,18.0
privacybadger,,,24.0
privacybadger,,,18.9
privacybadger,,,40.8
privacybadger,,,15.6
privacybadger,,,16.2
privacybadger,,,20.4
privacybadger,,,5.5
privacybadger,,,14.2
privacybadger,,,13.2
privacybadger,,,15.2
privacybadger,,,22.7
privacybadger,,,28.1
privacybadger,,,10.0
privacybadger,,,16.6
privacybadger,,,10.5
privacybadger,,,21.0
privacybadger,,,13.3
privacybadger,,,11.7
privacybadger,,,11.7
privacybadger,,,39.0
privacybadger,,,24.5
privacybadger,,,16.2
privacybadger,,,16.2
privacybadger,,,17.0
privacybadger,,,23.0
privacybadger,,,25.3
privacybadger,,,39.3
privacybadger,,,18.0
privacybadger,,,23.2
privacybadger,,,16.0
privacybadger,,,12.8
privacybadger,,,30.1
privacybadger,,,22.7
privacybadger,,,17.7
privacybadger,,,24.7
privacybadger,,,8.3
privacybadger,,,21.3
privacybadger,,,20.2
privacybadger,,,9.1
privacybadger,,,9.0
privacybadger,,,22.3
privacybadger,,,11.6
privacybadger,,,22.8
privacybadger,,,15.1
privacybadger,,,38.2
privacybadger,,,21.5
privacybadger,,,18.1
privacybadger,,,23.7
privacybadger,,,24.2
privacybadger,,,5.2
privacybadger,,,6.6
privacybadger,,,8.7
privacybadger,,,10.8
privacybadger,,,9.2
privacybadger,,,5.5
privacybadger,,,14.4
privacybadger,,,8.9
privacybadger,,,22.0
privacybadger,,,23.9
privacybadger,,,18.4
privacybadger,,,16.6
privacybadger,,,16.5
privacybadger,,,17.7
privacybadger,,,25.7
privacybadger,,,5.0
privacybadger,,,16.4
privacybadger,,,23.0
privacybadger,,,12.0
privacybadger,,,8.0
privacybadger,,,14.1
privacybadger,,,28.8
privacybadger,,,31.4
privacybadger,,,27.3
privacybadger,,,8.9
privacybadger,,,19.9
privacybadger,,,15.8
privacybadger,,,10.0
privacybadger,,,19.3
privacybadger,,,26.2
privacybadger,,,18.0
privacybadger,,,15.0
privacybadger,,,8.6
privacybadger,,,22.7
privacybadger,,,15.2
privacybadger,,,5.5
privacybadger,,,10.3
privacybadger,,,18.5
privacybadger,,,23.1
privacybadger,,,32.0
privacybadger,,,39.4
privacybadger,,,14.0
privacybadger,,,16.8
privacybadger,,,18.3
privacybadger,,,16.4
privacybadger,,,13.8
privacybadger,,,14.0
privacybadger,,,35.0
privacybadger,,,22.8
privacybadger,,,21.4
privacybadger,,,14.1
privacybadger,,,8.1
privacybadger,,,9.5
privacybadger,,,20.5
privacybadger,,,19.7
privacybadger,,,17.9
privacybadger,,,18.3
privacybadger,,,8.1
privacybadger,,,16.9
privacybadger,,,13.9
privacybadger,,,22.7
privacybadger,,,13.1
privacybadger,,,8.7
privacybadger,,,10.3
privacybadger,,,18.7
privacybadger,,,20.4
privacybadger,,,30.0
privacybadger,,,22.1
privacybadger,,,37.5
privacybadger,,,20.6
privacybadger,,,10.7
privacybadger,,,5.3
privacybadger,,,12.3
privacybadger,,,23.3
privacybadger,,,14.8
privacybadger,,,14.2
privacybadger,,,20.6
privacybadger,,,15.6
privacybadger,,,25.4
privacybadger,,,15.6
privacybadger,,,20.2
privacybadger,,,18.9
privacybadger,,,15.0
privacybadger,,,8.7
privacybadger,,,15.3
privacybadger,,,9.4
privacybadger,,,24.0
privacybadger,,,14.3
privacybadger,,,18.7
privacybadger,,,20.5
privacybadger,,,16.4
privacybadger,,,13.9
privacybadger,,,20.8
privacybadger,,,20.7
privacybadger,,,15.2
privacybadger,,,13.1
privacybadger,,,23.2
privacybadger,,,8.5
privacybadger,,,12.8
privacybadger,,,19.0
privacybadger,,,12.0
privacybadger,,,15.6
privacybadger,,,18.5
privacybadger,,,18.6
privacybadger,,,14.5
privacybadger,,,28.3
privacybadger,,,14.6
privacybadger,,,7.9
privacybadger,,,15.1
privacybadger,,,14.3
privacybadger,,,22.6
privacybadger,,,16.3
privacybadger,,,16.6
privacybadger,,,30.5
privacybadger,,,8.0
privacybadger,,,22.8
privacybadger,,,10.5
privacybadger,,,15.8
privacybadger,,,15.8
privacybadger,,,15.3
privacybadger,,,17.3
privacybadger,,,32.8
privacybadger,,,14.1
privacybadger,,,8.1
privacybadger,,,7.3
privacybadger,,,8.5
privacybadger,,,25.0
privacybadger,,,22.0
privacybadger,,,20.2
privacybadger,,,29.4
privacybadger,,,16.2
privacybadger,,,12.6
privacybadger,,,15.6
privacybadger,,,21.1
privacybadger,,,19.6
privacybadger,,,29.5
privacybadger,,,13.2
privacybadger,,,12.1
privacybadger,,,11.1
privacybadger,,,13.4
privacybadger,,,9.6
privacybadger,,,12.0
privacybadger,,,13.8
privacybadger,,,15.6
privacybadger,,,12.9
privacybadger,,,8.1
privacybadger,,,28.0
privacybadger,,,16.3
privacybadger,,,22.7
privacybadger,,,20.5
privacybadger,,,12.9
privacybadger,,,21.9
privacybadger,,,6.8
privacybadger,,,21.2
privacybadger,,,16.9
privacybadger,,,19.0
privacybadger,,,13.7
privacybadger,,,23.4
privacybadger,,,16.3
privacybadger,,,5.7
privacybadger,,,16.2
privacybadger,,,24.3
privacybadger,,,7.8
privacybadger,,,14.1
privacybadger,,,12.1
privacybadger,,,9.4
privacybadger,,,17.1
privacybadger,,,24.4
privacybadger,,,20.0
privacybadger,,,9.5
privacybadger,,,12.6
privacybadger,,,23.4
privacybadger,,,19.5
privacybadger,,,23.7
privacybadger,,,9.0
privacybadger,,,11.6
privacybadger,,,14.4
privacybadger,,,29.5
privacybadger,,,6.4
privacybadger,,,17.6
privacybadger,,,13.6
privacybadger,,,11.3
privacybadger,,,13.9
privacybadger,,,16.4
privacybadger,,,26.3
privacybadger,,,12.1
privacybadger,,,19.2
privacybadger,,,15.3
privacybadger,,,4.5
privacybadger,,,17.9
privacybadger,,,13.7
privacybadger,,,22.4
privacybadger,,,17.1
privacybadger,,,21.9
privacybadger,,,9.9
privacybadger,,,24.5
privacybadger,,,12.5
privacybadger,,,9.9
privacybadger,,,10.1
privacybadger,,,19.2
privacybadger,,,9.5
privacybadger,,,14.4
privacybadger,,,20.3
privacybadger,,,16.2
privacybadger,,,11.8
privacybadger,,,14.8
privacybadger,,,15.3
privacybadger,,,11.3
privacybadger,,,17.4
privacybadger,,,15.8
privacybadger,,,34.7
privacybadger,,,22.1
privacybadger,,,6.3
privacybadger,,,24.2
privacybadger,,,12.1
privacybadger,,,15.7
privacybadger,,,16.1
privacybadger,,,35.6
privacybadger,,,21.6
privacybadger,,,20.2
privacybadger,,,10.7
privacybadger,,,27.7
privacybadger,,,14.3
privacybadger,,,13.1
privacybadger,,,16.1
privacybadger,,,11.2
privacybadger,,,18.0
privacybadger,,,14.0
privacybadger,,,23.0
privacybadger,,,18.3
privacybadger,,,12.2
privacybadger,,,24.8
privacybadger,,,13.6
privacybadger,,,15.2
privacybadger,,,7.6
privacybadger,,,21.7
privacybadger,,,22.1
privacybadger,,,23.7
privacybadger,,,12.2
privacybadger,,,10.0
privacybadger,,,18.2
privacybadger,,,13.6
privacybadger,,,20.6
privacybadger,,,10.4
privacybadger,,,14.3
privacybadger,,,18.6
privacybadger,,,17.9
privacybadger,,,14.0
privacybadger,,,26.8
privacybadger,,,35.4
privacybadger,,,30.3
privacybadger,,,10.5
privacybadger,,,3.1
privacybadger,,,15.6
privacybadger,,,15.8
privacybadger,,,14.1
privacybadger,,,10.4
privacybadger,,,14.8
privacybadger,,,29.3
privacybadger,,,8.8
privacybadger,,,25.5
privacybadger,,,14.6
privacybadger,,,13.9
privacybadger,,,18.9
privacybadger,,,12.1
privacybadger,,,10.4
privacybadger,,,21.0
privacybadger,,,15.1
privacybadger,,,36.3
privacybadger,,,23.8
privacybadger,,,18.8
privacybadger,,,4.3
privacybadger,,,17.7
privacybadger,,,14.0
privacybadger,,,12.6
privacybadger,,,32.0
privacybadger,,,15.8
privacybadger,,,17.5
privacybadger,,,11.9
privacybadger,,,24.4
privacybadger,,,17.6
privacybadger,,,11.6
privacybadger,,,10.9
privacybadger,,,5.2
privacybadger,,,25.0
privacybadger,,,15.3
privacybadger,,,21.2
privacybadger,,,24.0
privacybadger,,,15.0
privacybadger,,,13.9
privacybadger,,,21.3
privacybadger,,,20.1
privacybadger,,,13.2
privacybadger,,,21.7
privacybadger,,,4.8
privacybadger,,,20.2
privacybadger,,,8.8
privacybadger,,,27.9
privacybadger,,,11.1
privacybadger,,,7.1
privacybadger,,,13.2
privacybadger,,,20.0
privacybadger,,,30.1
privacybadger,,,32.8
privacybadger,,,28.2
privacybadger,,,11.2
privacybadger,,,13.1
privacybadger,,,17.6
privacybadger,,,22.3
privacybadger,,,12.1
privacybadger,,,9.8
privacybadger,,,13.3
privacybadger,,,18.8
privacybadger,,,12.9
privacybadger,,,18.4
privacybadger,,,9.2
privacybadger,,,13.9
privacybadger,,,28.1
privacybadger,,,7.0
privacybadger,,,12.5
privacybadger,,,6.8
privacybadger,,,20.7
privacybadger,,,8.1
privacybadger,,,14.1
privacybadger,,,10.6
privacybadger,,,17.3
privacybadger,,,24.1
privacybadger,,,22.0
privacybadger,,,12.3
privacybadger,,,22.9
privacybadger,,,22.7
privacybadger,,,15.1
privacybadger,,,5.1
privacybadger,,,16.1
privacybadger,,,20.4
privacybadger,,,21.6
privacybadger,,,19.3
privacybadger,,,18.2
privacybadger,,,14.6
privacybadger,,,16.3
privacybadger,,,26.3
privacybadger,,,12.0
privacybadger,,,14.3
privacybadger,,,14.9
privacybadger,,,16.4
privacybadger,,,10.1
privacybadger,,,10.3
privacybadger,,,22.1
privacybadger,,,34.7
privacybadger,,,27.6
privacybadger,,,20.2
privacybadger,,,31.9
privacybadger,,,12.1
privacybadger,,,7.5
privacybadger,,,7.3
privacybadger,,,11.1
privacybadger,,,13.1
privacybadger,,,28.7
privacybadger,,,17.9
privacybadger,,,29.6
privacybadger,,,13.1
privacybadger,,,11.3
privacybadger,,,18.4
privacybadger,,,13.6
privacybadger,,,18.5
privacybadger,,,9.1
privacybadger,,,16.2
privacybadger,,,21.1
privacybadger,,,20.6
privacybadger,,,10.6
privacybadger,,,14.4
privacybadger,,,33.4
privacybadger,,,11.0
privacybadger,,,12.4
privacybadger,,,10.8
privacybadger,,,20.5
privacybadger,,,11.6
privacybadger,,,21.5
privacybadger,,,15.5
privacybadger,,,16.5
privacybadger,,,23.6
privacybadger,,,22.7
privacybadger,,,64.5
privacybadger,,,11.7
privacybadger,,,13.6
privacybadger,,,16.0
privacybadger,,,14.1
privacybadger,,,13.7
privacybadger,,,169.3
privacybadger,,,14.3
privacybadger,,,15.6
privacybadger,,,20.8
privacybadger,,,28.6
privacybadger,,,18.0
privacybadger,,,33.0
privacybadger,,,28.0
privacybadger,,,16.6
privacybadger,,,14.0
privacybadger,,,12.5
privacybadger,,,9.9
privacybadger,,,20.2
privacybadger,,,12.7
privacybadger,,,18.4
privacybadger,,,18.6
privacybadger,,,14.5
privacybadger,,,18.1
privacybadger,,,17.7
privacybadger,,,26.9
privacybadger,,,14.5
privacybadger,,,26.4
privacybadger,,,11.2
privacybadger,,,11.3
privacybadger,,,16.9
privacybadger,,,12.9
privacybadger,,,9.1
privacybadger,,,15.5
privacybadger,,,15.7
privacybadger,,,13.1
privacybadger,,,23.0
privacybadger,,,27.2
privacybadger,,,16.8
privacybadger,,,11.3
privacybadger,,,30.6
privacybadger,,,14.1
privacybadger,,,11.5
privacybadger,,,9.1
privacybadger,,,16.5
privacybadger,,,18.6
privacybadger,,,8.8
privacybadger,,,6.2
privacybadger,,,19.6
privacybadger,,,12.6
privacybadger,,,14.1
privacybadger,,,13.7
privacybadger,,,19.9
privacybadger,,,9.3
privacybadger,,,19.6
privacybadger,,,7.2
privacybadger,,,11.8
privacybadger,,,13.9
privacybadger,,,10.6
privacybadger,,,14.8
privacybadger,,,7.5
privacybadger,,,17.4
privacybadger,,,18.5
privacybadger,,,18.8
privacybadger,,,13.7
privacybadger,,,23.2
privacybadger,,,19.7
privacybadger,,,20.6
privacybadger,,,11.8
privacybadger,,,30.2
privacybadger,,,16.1
privacybadger,,,9.2
privacybadger,,,14.1
privacybadger,,,16.8
privacybadger,,,14.5
privacybadger,,,12.9
privacybadger,,,17.1
privacybadger,,,10.0
privacybadger,,,23.6
privacybadger,,,18.6
privacybadger,,,26.3
privacybadger,,,24.2
privacybadger,,,9.0
privacybadger,,,18.2
privacybadger,,,10.8
privacybadger,,,16.5
privacybadger,,,12.1
privacybadger,,,17.1
privacybadger,,,28.4
privacybadger,,,24.1
privacybadger,,,20.8
privacybadger,,,14.8
privacybadger,,,17.8
privacybadger,,,20.6
privacybadger,,,28.4
privacybadger,,,16.9
privacybadger,,,18.1
privacybadger,,,29.0
privacybadger,,,17.4
privacybadger,,,4.3
privacybadger,,,29.5
privacybadger,,,11.3
privacybadger,,,16.2
privacybadger,,,22.2
privacybadger,,,14.8
privacybadger,,,15.3
privacybadger,,,17.1
privacybadger,,,22.1
privacybadger,,,13.6
privacybadger,,,18.1
privacybadger,,,26.5
privacybadger,,,16.7
privacybadger,,,21.8
privacybadger,,,20.9
privacybadger,,,21.4
privacybadger,,,5.9
privacybadger,,,11.7
privacybadger,,,9.0
privacybadger,,,15.2
privacybadger,,,24.8
privacybadger,,,32.2
privacybadger,,,15.8
privacybadger,,,18.1
privacybadger,,,19.1
privacybadger,,,13.9
privacybadger,,,24.2
privacybadger,,,13.0
privacybadger,,,14.2
privacybadger,,,8.8
privacybadger,,,28.0
privacybadger,,,12.9
privacybadger,,,22.1
privacybadger,,,21.2
privacybadger,,,26.1
privacybadger,,,12.6
privacybadger,,,14.4
privacybadger,,,18.1
privacybadger,,,25.6
privacybadger,,,15.4
privacybadger,,,14.1
privacybadger,,,10.7
privacybadger,,,8.0
privacybadger,,,13.3
privacybadger,,,14.0
privacybadger,,,21.9
privacybadger,,,12.0
privacybadger,,,24.5
privacybadger,,,16.2
privacybadger,,,11.7
privacybadger,,,26.9
privacybadger,,,16.6
privacybadger,,,12.8
privacybadger,,,25.4
privacybadger,,,17.8
privacybadger,,,15.3
privacybadger,,,11.4
privacybadger,,,4.1
privacybadger,,,22.6
privacybadger,,,19.2
privacybadger,,,9.9
privacybadger,,,15.6
privacybadger,,,15.9
privacybadger,,,38.4
privacybadger,,,12.9
privacybadger,,,25.9
privacybadger,,,13.1
privacybadger,,,12.6
privacybadger,,,14.9
privacybadger,,,24.1
privacybadger,,,12.0
privacybadger,,,18.0
privacybadger,,,6.6
privacybadger,,,17.5
privacybadger,,,20.1
privacybadger,,,23.5
privacybadger,,,17.8
privacybadger,,,14.9
privacybadger,,,10.7
privacybadger,,,12.6
privacybadger,,,7.2
privacybadger,,,10.3
privacybadger,,,28.4
privacybadger,,,12.2
privacybadger,,,25.0
privacybadger,,,13.5
privacybadger,,,24.4
privacybadger,,,9.0
privacybadger,,,21.2
privacybadger,,,7.6
privacybadger,,,19.8
privacybadger,,,17.2
privacybadger,,,11.5
privacybadger,,,19.1
privacybadger,,,21.0
privacybadger,,,6.2
privacybadger,,,21.9
privacybadger,,,12.7
privacybadger,,,23.7
privacybadger,,,15.4
privacybadger,,,14.2
privacybadger,,,18.8
privacybadger,,,16.6
privacybadger,,,11.7
privacybadger,,,15.9
privacybadger,,,27.4
privacybadger,,,25.9
privacybadger,,,19.6
privacybadger,,,21.9
privacybadger,,,13.6
privacybadger,,,18.9
privacybadger,,,17.2
privacybadger,,,19.2
privacybadger,,,19.8
privacybadger,,,16.5
privacybadger,,,23.8
privacybadger,,,10.8
privacybadger,,,17.0
privacybadger,,,15.0
privacybadger,,,17.5
privacybadger,,,13.8
privacybadger,,,16.4
privacybadger,,,20.6
privacybadger,,,16.3
privacybadger,,,15.3
privacybadger,,,16.3
privacybadger,,,21.3
privacybadger,,,12.8
privacybadger,,,14.4
privacybadger,,,36.3
privacybadger,,,17.0
privacybadger,,,18.5
